location	animal	user	sn	an	datatype	start	end	startreason	endreason	entct	inact	inadur	inadist	smlct	smldur	smldist	larct	lardur	lardist	stdate	sttime
OPF03	animal  3	VID\Videotrack_user	5	1	track	180	240	End of period	End of period	0	47	6.8	0	61	52	472.2	14	1.2	31.5	25/09/2017	15:05:09
OPF03	animal  3	VID\Videotrack_user	5	2	track	180	240	End of period	End of period	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:05:09
OPF04	animal  4	VID\Videotrack_user	5	0	track	180	240	End of period	End of period	0	34	5.4	0	42	53.7	462	8	0.9	25.7	25/09/2017	15:05:09
OPF04	animal  4	VID\Videotrack_user	5	1	track	180	240	End of period	End of period	0	34	5.4	0	42	53.7	462	8	0.9	25.7	25/09/2017	15:05:09
OPF04	animal  4	VID\Videotrack_user	5	2	track	180	240	End of period	End of period	3	0	0	0	0	3.6	46.7	0	0	0	25/09/2017	15:05:09
OPF01	animal  1	VID\Videotrack_user	5	0	track	240	300	End of period	End of period	0	53	7.4	0	65	51.4	455	11	1.2	35.6	25/09/2017	15:06:09
OPF01	animal  1	VID\Videotrack_user	5	1	track	240	300	End of period	End of period	0	53	7.4	0	65	51.4	455	11	1.2	35.6	25/09/2017	15:06:09
OPF01	animal  1	VID\Videotrack_user	5	2	track	240	300	End of period	End of period	3	1	0.1	0	1	3.8	44.2	0	0	0	25/09/2017	15:06:09
OPF02	animal  2	VID\Videotrack_user	5	0	track	240	300	End of period	End of period	0	62	7.2	0	78	51.1	408.3	17	1.6	47.3	25/09/2017	15:06:09
OPF02	animal  2	VID\Videotrack_user	5	1	track	240	300	End of period	End of period	0	62	7.2	0	78	51.1	408.3	17	1.6	47.3	25/09/2017	15:06:09
OPF02	animal  2	VID\Videotrack_user	5	2	track	240	300	End of period	End of period	1	5	0.3	0	5	2.9	24.8	0	0	0	25/09/2017	15:06:09
OPF03	animal  3	VID\Videotrack_user	5	0	track	240	300	End of period	End of period	0	34	3.7	0	53	54	521.8	19	2.4	66.4	25/09/2017	15:06:09
OPF03	animal  3	VID\Videotrack_user	5	1	track	240	300	End of period	End of period	0	34	3.7	0	53	54	521.8	19	2.4	66.4	25/09/2017	15:06:09
OPF03	animal  3	VID\Videotrack_user	5	2	track	240	300	End of period	End of period	2	0	0	0	1	0.2	3.4	0	0	0	25/09/2017	15:06:09
OPF04	animal  4	VID\Videotrack_user	5	0	track	240	300	End of period	End of period	0	45	4.5	0	56	54.8	456.7	10	0.7	19.4	25/09/2017	15:06:09
OPF04	animal  4	VID\Videotrack_user	5	1	track	240	300	End of period	End of period	0	45	4.5	0	56	54.8	456.7	10	0.7	19.4	25/09/2017	15:06:09
OPF04	animal  4	VID\Videotrack_user	5	2	track	240	300	End of period	End of period	3	1	0	0	1	1.3	10.4	0	0	0	25/09/2017	15:06:09
OPF01	animal  1	VID\Videotrack_user	5	0	track	300	360	End of period	End of period	0	62	7.1	0	67	52.1	377.3	5	0.8	22.8	25/09/2017	15:07:09
OPF01	animal  1	VID\Videotrack_user	5	1	track	300	360	End of period	End of period	0	62	7.1	0	67	52.1	377.3	5	0.8	22.8	25/09/2017	15:07:09
OPF01	animal  1	VID\Videotrack_user	5	2	track	300	360	End of period	End of period	1	0	0	0	0	1.2	17.7	0	0	0	25/09/2017	15:07:09
OPF02	animal  2	VID\Videotrack_user	5	0	track	300	360	End of period	End of period	0	40	5.5	0	70	49.5	444	29	5	146	25/09/2017	15:07:09
OPF02	animal  2	VID\Videotrack_user	5	1	track	300	360	End of period	End of period	0	40	5.5	0	70	49.5	444	29	5	146	25/09/2017	15:07:09
OPF02	animal  2	VID\Videotrack_user	5	2	track	300	360	End of period	End of period	4	1	0	0	4	5	49.9	2	0.2	4.2	25/09/2017	15:07:09
OPF03	animal  3	VID\Videotrack_user	5	0	track	300	360	End of period	End of period	0	46	9.3	0	57	48.9	399.9	12	1.8	49.7	25/09/2017	15:07:09
OPF03	animal  3	VID\Videotrack_user	5	1	track	300	360	End of period	End of period	0	46	9.3	0	57	48.9	399.9	12	1.8	49.7	25/09/2017	15:07:09
OPF03	animal  3	VID\Videotrack_user	5	2	track	300	360	End of period	End of period	5	0	0	0	1	3.2	43.2	3	0.5	14.1	25/09/2017	15:07:09
OPF04	animal  4	VID\Videotrack_user	5	0	track	300	360	End of period	End of period	0	34	2.9	0	54	54.5	532.1	20	2.6	72.9	25/09/2017	15:07:09
OPF04	animal  4	VID\Videotrack_user	5	1	track	300	360	End of period	End of period	0	34	2.9	0	54	54.5	532.1	20	2.6	72.9	25/09/2017	15:07:09
OPF04	animal  4	VID\Videotrack_user	5	2	track	300	360	End of period	End of period	1	0	0	0	2	0.6	13.9	3	0.1	4.5	25/09/2017	15:07:09
OPF01	animal  1	VID\Videotrack_user	5	0	track	360	420	End of period	End of period	0	42	6.3	0	54	52.8	445	12	0.8	23.4	25/09/2017	15:08:09
OPF01	animal  1	VID\Videotrack_user	5	1	track	360	420	End of period	End of period	0	42	6.3	0	54	52.8	445	12	0.8	23.4	25/09/2017	15:08:09
OPF01	animal  1	VID\Videotrack_user	5	2	track	360	420	End of period	End of period	2	0	0	0	0	0.9	11.9	1	0.2	6.1	25/09/2017	15:08:09
OPF02	animal  2	VID\Videotrack_user	5	0	track	360	420	End of period	End of period	0	59	7.3	0	81	49.6	443.9	22	3.1	88.2	25/09/2017	15:08:09
OPF02	animal  2	VID\Videotrack_user	5	1	track	360	420	End of period	End of period	0	59	7.3	0	81	49.6	443.9	22	3.1	88.2	25/09/2017	15:08:09
OPF02	animal  2	VID\Videotrack_user	5	2	track	360	420	End of period	End of period	1	0	0	0	1	1.5	15.8	1	0	0.8	25/09/2017	15:08:09
OPF03	animal  3	VID\Videotrack_user	5	0	track	360	420	End of period	End of period	0	36	3.9	0	59	52.7	469.9	22	3.4	99.2	25/09/2017	15:08:09
OPF03	animal  3	VID\Videotrack_user	5	1	track	360	420	End of period	End of period	0	36	3.9	0	59	52.7	469.9	22	3.4	99.2	25/09/2017	15:08:09
OPF03	animal  3	VID\Videotrack_user	5	2	track	360	420	End of period	End of period	3	0	0	0	2	2.1	36.7	4	0.3	10.6	25/09/2017	15:08:09
OPF04	animal  4	VID\Videotrack_user	5	0	track	360	420	End of period	End of period	0	42	5.7	0	58	52.8	441	17	1.5	43.1	25/09/2017	15:08:09
OPF04	animal  4	VID\Videotrack_user	5	1	track	360	420	End of period	End of period	0	42	5.7	0	58	52.8	441	17	1.5	43.1	25/09/2017	15:08:09
OPF04	animal  4	VID\Videotrack_user	5	2	track	360	420	End of period	End of period	4	9	1.8	0	8	7.2	53.5	0	0	0	25/09/2017	15:08:09
OPF01	animal  1	VID\Videotrack_user	5	0	track	420	480	End of period	End of period	0	54	8.8	0	58	50.7	328.4	4	0.5	13.9	25/09/2017	15:09:09
OPF01	animal  1	VID\Videotrack_user	5	1	track	420	480	End of period	End of period	0	54	8.8	0	58	50.7	328.4	4	0.5	13.9	25/09/2017	15:09:09
OPF01	animal  1	VID\Videotrack_user	5	2	track	420	480	End of period	End of period	5	2	0.1	0	3	1.8	16.6	1	0.4	10.3	25/09/2017	15:09:09
OPF02	animal  2	VID\Videotrack_user	5	0	track	420	480	End of period	End of period	0	50	7.7	0	74	48.4	422.9	24	3.9	112.7	25/09/2017	15:09:09
OPF02	animal  2	VID\Videotrack_user	5	1	track	420	480	End of period	End of period	0	50	7.7	0	74	48.4	422.9	24	3.9	112.7	25/09/2017	15:09:09
OPF02	animal  2	VID\Videotrack_user	5	2	track	420	480	End of period	End of period	1	0	0	0	0	0.3	4.6	1	0.2	6.8	25/09/2017	15:09:09
OPF03	animal  3	VID\Videotrack_user	5	0	track	420	480	End of period	End of period	0	47	4.1	0	77	50.4	442.5	30	5.5	164.4	25/09/2017	15:09:09
OPF03	animal  3	VID\Videotrack_user	5	1	track	420	480	End of period	End of period	0	47	4.1	0	77	50.4	442.5	30	5.5	164.4	25/09/2017	15:09:09
OPF03	animal  3	VID\Videotrack_user	5	2	track	420	480	End of period	End of period	4	1	0	0	3	1.5	18.7	3	0.8	24.5	25/09/2017	15:09:09
OPF04	animal  4	VID\Videotrack_user	5	0	track	420	480	End of period	End of period	0	97	15.3	0	98	44.7	172.7	0	0	0	25/09/2017	15:09:09
OPF04	animal  4	VID\Videotrack_user	5	1	track	420	480	End of period	End of period	0	97	15.3	0	98	44.7	172.7	0	0	0	25/09/2017	15:09:09
OPF04	animal  4	VID\Videotrack_user	5	2	track	420	480	End of period	End of period	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:09:09
OPF01	animal  1	VID\Videotrack_user	5	0	track	480	540	End of period	End of period	0	59	5.9	0	68	53.4	438.2	9	0.7	20.9	25/09/2017	15:10:09
OPF01	animal  1	VID\Videotrack_user	5	1	track	480	540	End of period	End of period	0	59	5.9	0	68	53.4	438.2	9	0.7	20.9	25/09/2017	15:10:09
OPF01	animal  1	VID\Videotrack_user	5	2	track	480	540	End of period	End of period	4	3	0.3	0	5	4.7	52.2	1	0.2	6.6	25/09/2017	15:10:09
OPF02	animal  2	VID\Videotrack_user	5	0	track	480	540	End of period	End of period	0	53	8.7	0	67	49.3	362.4	14	2.1	59.4	25/09/2017	15:10:09
OPF02	animal  2	VID\Videotrack_user	5	1	track	480	540	End of period	End of period	0	53	8.7	0	67	49.3	362.4	14	2.1	59.4	25/09/2017	15:10:09
OPF02	animal  2	VID\Videotrack_user	5	2	track	480	540	End of period	End of period	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:10:09
OPF03	animal  3	VID\Videotrack_user	5	0	track	480	540	End of period	End of period	0	63	8.7	0	69	50.7	336.2	6	0.6	17.7	25/09/2017	15:10:09
OPF03	animal  3	VID\Videotrack_user	5	1	track	480	540	End of period	End of period	0	63	8.7	0	69	50.7	336.2	6	0.6	17.7	25/09/2017	15:10:09
OPF03	animal  3	VID\Videotrack_user	5	2	track	480	540	End of period	End of period	7	7	1.5	0	8	7.8	57.7	0	0	0	25/09/2017	15:10:09
OPF04	animal  4	VID\Videotrack_user	5	0	track	480	540	End of period	End of period	0	71	8.7	0	77	50.8	384.3	6	0.5	13.2	25/09/2017	15:10:09
OPF04	animal  4	VID\Videotrack_user	5	1	track	480	540	End of period	End of period	0	71	8.7	0	77	50.8	384.3	6	0.5	13.2	25/09/2017	15:10:09
OPF04	animal  4	VID\Videotrack_user	5	2	track	480	540	End of period	End of period	1	0	0	0	1	0.8	17.3	1	0.1	2.9	25/09/2017	15:10:09
OPF01	animal  1	VID\Videotrack_user	5	0	track	540	600	End of period	End of session	0	47	10.5	0	57	48.2	402.7	10	1.3	37.1	25/09/2017	15:11:09
OPF01	animal  1	VID\Videotrack_user	5	1	track	540	600	End of period	End of session	0	47	10.5	0	57	48.2	402.7	10	1.3	37.1	25/09/2017	15:11:09
OPF01	animal  1	VID\Videotrack_user	5	2	track	540	600	End of period	End of session	1	3	0.5	0	3	2.8	26.2	0	0	0	25/09/2017	15:11:09
OPF02	animal  2	VID\Videotrack_user	5	0	track	540	600	End of period	End of session	0	55	9	0	81	46.8	384.4	26	4.2	124.4	25/09/2017	15:11:09
OPF02	animal  2	VID\Videotrack_user	5	1	track	540	600	End of period	End of session	0	55	9	0	81	46.8	384.4	26	4.2	124.4	25/09/2017	15:11:09
OPF02	animal  2	VID\Videotrack_user	5	2	track	540	600	End of period	End of session	2	0	0	0	2	0.3	6	1	0.3	10.6	25/09/2017	15:11:09
OPF03	animal  3	VID\Videotrack_user	5	0	track	540	600	End of period	End of session	0	52	7.6	0	67	49.7	351.6	15	2.6	76.5	25/09/2017	15:11:09
OPF03	animal  3	VID\Videotrack_user	5	1	track	540	600	End of period	End of session	0	52	7.6	0	67	49.7	351.6	15	2.6	76.5	25/09/2017	15:11:09
OPF03	animal  3	VID\Videotrack_user	5	2	track	540	600	End of period	End of session	2	0	0	0	0	1	17.8	1	0	0.8	25/09/2017	15:11:09
OPF04	animal  4	VID\Videotrack_user	5	0	track	540	600	End of period	End of session	0	46	6.6	0	55	51.9	355.2	9	1.4	41.8	25/09/2017	15:11:09
OPF04	animal  4	VID\Videotrack_user	5	1	track	540	600	End of period	End of session	0	46	6.6	0	55	51.9	355.2	9	1.4	41.8	25/09/2017	15:11:09
OPF04	animal  4	VID\Videotrack_user	5	2	track	540	600	End of period	End of session	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:11:09
OPF01	animal  1	VID\Videotrack_user	6	0	track	0	60	Beginning of session	End of period	1	43	5.3	0	45	54.6	446.1	1	0.1	1.8	25/09/2017	15:15:00
OPF01	animal  1	VID\Videotrack_user	6	1	track	0	60	Beginning of session	End of period	1	43	5.3	0	45	54.6	446.1	1	0.1	1.8	25/09/2017	15:15:00
OPF01	animal  1	VID\Videotrack_user	6	2	track	0	60	Beginning of session	End of period	1	0	0	0	0	1	16.9	0	0	0	25/09/2017	15:15:00
OPF02	animal  2	VID\Videotrack_user	6	0	track	0	60	Beginning of session	End of period	1	47	6.2	0	56	53.4	443.1	8	0.4	10.5	25/09/2017	15:15:00
OPF02	animal  2	VID\Videotrack_user	6	1	track	0	60	Beginning of session	End of period	1	47	6.2	0	56	53.4	443.1	8	0.4	10.5	25/09/2017	15:15:00
OPF02	animal  2	VID\Videotrack_user	6	2	track	0	60	Beginning of session	End of period	2	0	0	0	1	0.8	8.8	0	0	0	25/09/2017	15:15:00
OPF03	animal  3	VID\Videotrack_user	6	0	track	0	60	Beginning of session	End of period	1	51	5	0	58	54.4	444.2	6	0.5	15.5	25/09/2017	15:15:00
OPF03	animal  3	VID\Videotrack_user	6	1	track	0	60	Beginning of session	End of period	1	51	5	0	58	54.4	444.2	6	0.5	15.5	25/09/2017	15:15:00
OPF03	animal  3	VID\Videotrack_user	6	2	track	0	60	Beginning of session	End of period	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:15:00
OPF04	animal  4	VID\Videotrack_user	6	0	track	0	60	Beginning of session	End of period	1	14	38.3	16.9	13	18.7	57.8	1	0	0.8	25/09/2017	15:15:00
OPF04	animal  4	VID\Videotrack_user	6	1	track	0	60	Beginning of session	End of period	1	14	38.3	16.9	13	18.7	57.8	1	0	0.8	25/09/2017	15:15:00
OPF04	animal  4	VID\Videotrack_user	6	2	track	0	60	Beginning of session	End of period	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:15:00
OPF01	animal  1	VID\Videotrack_user	6	0	track	60	120	End of period	End of period	0	44	5.6	0	48	54.3	506.1	4	0.1	4.2	25/09/2017	15:16:00
OPF01	animal  1	VID\Videotrack_user	6	1	track	60	120	End of period	End of period	0	44	5.6	0	48	54.3	506.1	4	0.1	4.2	25/09/2017	15:16:00
OPF01	animal  1	VID\Videotrack_user	6	2	track	60	120	End of period	End of period	1	0	0	0	0	0.2	3	0	0	0	25/09/2017	15:16:00
OPF02	animal  2	VID\Videotrack_user	6	0	track	60	120	End of period	End of period	0	45	5.5	0	66	53.1	510.2	21	1.4	38.9	25/09/2017	15:16:00
OPF02	animal  2	VID\Videotrack_user	6	1	track	60	120	End of period	End of period	0	45	5.5	0	66	53.1	510.2	21	1.4	38.9	25/09/2017	15:16:00
OPF02	animal  2	VID\Videotrack_user	6	2	track	60	120	End of period	End of period	2	0	0	0	1	1.1	21.4	0	0.1	1.6	25/09/2017	15:16:00
OPF03	animal  3	VID\Videotrack_user	6	0	track	60	120	End of period	End of period	0	45	5.6	0	51	53.8	517	7	0.6	15.7	25/09/2017	15:16:00
OPF03	animal  3	VID\Videotrack_user	6	1	track	60	120	End of period	End of period	0	45	5.6	0	51	53.8	517	7	0.6	15.7	25/09/2017	15:16:00
OPF03	animal  3	VID\Videotrack_user	6	2	track	60	120	End of period	End of period	2	0	0	0	0	1.3	19.6	0	0	0	25/09/2017	15:16:00
OPF04	animal  4	VID\Videotrack_user	6	0	track	60	120	End of period	End of period	0	11	29.3	12.7	15	30.9	67.3	7	0.3	7.4	25/09/2017	15:16:00
OPF04	animal  4	VID\Videotrack_user	6	1	track	60	120	End of period	End of period	0	11	29.3	12.7	15	30.9	67.3	7	0.3	7.4	25/09/2017	15:16:00
OPF04	animal  4	VID\Videotrack_user	6	2	track	60	120	End of period	End of period	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:16:00
OPF01	animal  1	VID\Videotrack_user	6	0	track	120	180	End of period	End of period	0	48	8.5	0	56	51.1	448.3	9	0.4	11.1	25/09/2017	15:17:00
OPF01	animal  1	VID\Videotrack_user	6	1	track	120	180	End of period	End of period	0	48	8.5	0	56	51.1	448.3	9	0.4	11.1	25/09/2017	15:17:00
OPF01	animal  1	VID\Videotrack_user	6	2	track	120	180	End of period	End of period	2	1	0.2	0	1	2.5	35.7	0	0	0	25/09/2017	15:17:00
OPF02	animal  2	VID\Videotrack_user	6	0	track	120	180	End of period	End of period	0	43	4.4	0	60	54.2	532.3	18	1.5	39.9	25/09/2017	15:17:00
OPF02	animal  2	VID\Videotrack_user	6	1	track	120	180	End of period	End of period	0	43	4.4	0	60	54.2	532.3	18	1.5	39.9	25/09/2017	15:17:00
OPF02	animal  2	VID\Videotrack_user	6	2	track	120	180	End of period	End of period	2	1	0.1	0	1	2.6	32.4	0	0	0	25/09/2017	15:17:00
OPF03	animal  3	VID\Videotrack_user	6	0	track	120	180	End of period	End of period	0	61	11	0	76	48.2	370.9	14	0.8	21.3	25/09/2017	15:17:00
OPF03	animal  3	VID\Videotrack_user	6	1	track	120	180	End of period	End of period	0	61	11	0	76	48.2	370.9	14	0.8	21.3	25/09/2017	15:17:00
OPF03	animal  3	VID\Videotrack_user	6	2	track	120	180	End of period	End of period	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:17:00
OPF04	animal  4	VID\Videotrack_user	6	0	track	120	180	End of period	End of period	0	10	38.7	15.4	11	21.1	48.5	1	0.1	2.9	25/09/2017	15:17:00
OPF04	animal  4	VID\Videotrack_user	6	1	track	120	180	End of period	End of period	0	10	38.7	15.4	11	21.1	48.5	1	0.1	2.9	25/09/2017	15:17:00
OPF04	animal  4	VID\Videotrack_user	6	2	track	120	180	End of period	End of period	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:17:00
OPF01	animal  1	VID\Videotrack_user	6	0	track	180	240	End of period	End of period	0	64	16.3	0	65	43.7	250.5	1	0	0.8	25/09/2017	15:18:00
OPF01	animal  1	VID\Videotrack_user	6	1	track	180	240	End of period	End of period	0	64	16.3	0	65	43.7	250.5	1	0	0.8	25/09/2017	15:18:00
OPF01	animal  1	VID\Videotrack_user	6	2	track	180	240	End of period	End of period	2	0	0	0	0	1.6	14.7	0	0	0	25/09/2017	15:18:00
OPF02	animal  2	VID\Videotrack_user	6	0	track	180	240	End of period	End of period	0	44	9.3	0	63	48.4	443.6	18	2.4	66.8	25/09/2017	15:18:00
OPF02	animal  2	VID\Videotrack_user	6	1	track	180	240	End of period	End of period	0	44	9.3	0	63	48.4	443.6	18	2.4	66.8	25/09/2017	15:18:00
OPF02	animal  2	VID\Videotrack_user	6	2	track	180	240	End of period	End of period	2	0	0	0	1	0.2	2.6	0	0.3	7.9	25/09/2017	15:18:00
OPF03	animal  3	VID\Videotrack_user	6	0	track	180	240	End of period	End of period	0	52	8.7	0	62	50.7	399.9	10	0.6	15.1	25/09/2017	15:18:00
OPF03	animal  3	VID\Videotrack_user	6	1	track	180	240	End of period	End of period	0	52	8.7	0	62	50.7	399.9	10	0.6	15.1	25/09/2017	15:18:00
OPF03	animal  3	VID\Videotrack_user	6	2	track	180	240	End of period	End of period	1	0	0	0	2	0.9	16.2	2	0.1	2.4	25/09/2017	15:18:00
OPF04	animal  4	VID\Videotrack_user	6	0	track	180	240	End of period	End of period	0	15	30.4	16.6	16	29	78.9	3	0.3	10.3	25/09/2017	15:18:00
OPF04	animal  4	VID\Videotrack_user	6	1	track	180	240	End of period	End of period	0	15	30.4	16.6	16	29	78.9	3	0.3	10.3	25/09/2017	15:18:00
OPF04	animal  4	VID\Videotrack_user	6	2	track	180	240	End of period	End of period	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:18:00
OPF01	animal  1	VID\Videotrack_user	6	0	track	240	300	End of period	End of period	0	54	10.5	0	63	48.5	425.7	8	1.1	30.9	25/09/2017	15:19:00
OPF01	animal  1	VID\Videotrack_user	6	1	track	240	300	End of period	End of period	0	54	10.5	0	63	48.5	425.7	8	1.1	30.9	25/09/2017	15:19:00
OPF01	animal  1	VID\Videotrack_user	6	2	track	240	300	End of period	End of period	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:19:00
OPF02	animal  2	VID\Videotrack_user	6	0	track	240	300	End of period	End of period	0	40	3	0	59	54.3	449.7	19	2.7	77.8	25/09/2017	15:19:00
OPF02	animal  2	VID\Videotrack_user	6	1	track	240	300	End of period	End of period	0	40	3	0	59	54.3	449.7	19	2.7	77.8	25/09/2017	15:19:00
OPF02	animal  2	VID\Videotrack_user	6	2	track	240	300	End of period	End of period	2	1	0	0	2	1.6	19.7	2	0.3	7.4	25/09/2017	15:19:00
OPF03	animal  3	VID\Videotrack_user	6	0	track	240	300	End of period	End of period	0	47	7.9	0	70	49.6	455.7	23	2.5	70.5	25/09/2017	15:19:00
OPF03	animal  3	VID\Videotrack_user	6	1	track	240	300	End of period	End of period	0	47	7.9	0	70	49.6	455.7	23	2.5	70.5	25/09/2017	15:19:00
OPF03	animal  3	VID\Videotrack_user	6	2	track	240	300	End of period	End of period	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:19:00
OPF04	animal  4	VID\Videotrack_user	6	0	track	240	300	End of period	End of period	0	15	32.5	19.5	20	27.4	62.9	6	0.7	29.1	25/09/2017	15:19:00
OPF04	animal  4	VID\Videotrack_user	6	1	track	240	300	End of period	End of period	0	15	32.5	19.5	20	27.4	62.9	6	0.7	29.1	25/09/2017	15:19:00
OPF04	animal  4	VID\Videotrack_user	6	2	track	240	300	End of period	End of period	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:19:00
OPF01	animal  1	VID\Videotrack_user	6	0	track	300	360	End of period	End of period	0	44	3.7	0	70	54.2	473	26	2.1	57.2	25/09/2017	15:20:00
OPF01	animal  1	VID\Videotrack_user	6	1	track	300	360	End of period	End of period	0	44	3.7	0	70	54.2	473	26	2.1	57.2	25/09/2017	15:20:00
OPF01	animal  1	VID\Videotrack_user	6	2	track	300	360	End of period	End of period	2	0	0	0	1	0.9	18.1	1	0.1	3.6	25/09/2017	15:20:00
OPF02	animal  2	VID\Videotrack_user	6	0	track	300	360	End of period	End of period	0	59	13.9	0	67	44.9	295.5	8	1.2	35.3	25/09/2017	15:20:00
OPF02	animal  2	VID\Videotrack_user	6	1	track	300	360	End of period	End of period	0	59	13.9	0	67	44.9	295.5	8	1.2	35.3	25/09/2017	15:20:00
OPF02	animal  2	VID\Videotrack_user	6	2	track	300	360	End of period	End of period	3	1	0	0	4	5.2	56	4	0.3	7.9	25/09/2017	15:20:00
OPF03	animal  3	VID\Videotrack_user	6	0	track	300	360	End of period	End of period	0	73	12.2	0	77	47.2	277.5	4	0.6	18.6	25/09/2017	15:20:00
OPF03	animal  3	VID\Videotrack_user	6	1	track	300	360	End of period	End of period	0	73	12.2	0	77	47.2	277.5	4	0.6	18.6	25/09/2017	15:20:00
OPF03	animal  3	VID\Videotrack_user	6	2	track	300	360	End of period	End of period	1	0	0	0	0	0.7	12.1	0	0	0	25/09/2017	15:20:00
OPF04	animal  4	VID\Videotrack_user	6	0	track	300	360	End of period	End of period	0	16	30.1	18.8	17	29.6	51	3	0.1	8.4	25/09/2017	15:20:00
OPF04	animal  4	VID\Videotrack_user	6	1	track	300	360	End of period	End of period	0	16	30.1	18.8	17	29.6	51	3	0.1	8.4	25/09/2017	15:20:00
OPF04	animal  4	VID\Videotrack_user	6	2	track	300	360	End of period	End of period	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:20:00
OPF01	animal  1	VID\Videotrack_user	6	0	track	360	420	End of period	End of period	0	69	12.2	0	71	47.7	291.5	2	0.1	4	25/09/2017	15:21:00
OPF01	animal  1	VID\Videotrack_user	6	1	track	360	420	End of period	End of period	0	69	12.2	0	71	47.7	291.5	2	0.1	4	25/09/2017	15:21:00
OPF01	animal  1	VID\Videotrack_user	6	2	track	360	420	End of period	End of period	2	2	0.3	0	2	1.9	16.3	0	0	0	25/09/2017	15:21:00
OPF02	animal  2	VID\Videotrack_user	6	0	track	360	420	End of period	End of period	0	56	9.3	0	72	47.2	356.8	16	3.5	105.1	25/09/2017	15:21:00
OPF02	animal  2	VID\Videotrack_user	6	1	track	360	420	End of period	End of period	0	56	9.3	0	72	47.2	356.8	16	3.5	105.1	25/09/2017	15:21:00
OPF02	animal  2	VID\Videotrack_user	6	2	track	360	420	End of period	End of period	2	0	0	0	2	0.8	15.2	2	0.2	6.2	25/09/2017	15:21:00
OPF03	animal  3	VID\Videotrack_user	6	0	track	360	420	End of period	End of period	0	43	4.4	0	56	54	433.8	13	1.6	44.9	25/09/2017	15:21:00
OPF03	animal  3	VID\Videotrack_user	6	1	track	360	420	End of period	End of period	0	43	4.4	0	56	54	433.8	13	1.6	44.9	25/09/2017	15:21:00
OPF03	animal  3	VID\Videotrack_user	6	2	track	360	420	End of period	End of period	3	1	0	0	2	1.6	16	1	0.2	6.7	25/09/2017	15:21:00
OPF04	animal  4	VID\Videotrack_user	6	0	track	360	420	End of period	End of period	0	17	33.4	17.3	18	26	49.3	1	0	0.9	25/09/2017	15:21:00
OPF04	animal  4	VID\Videotrack_user	6	1	track	360	420	End of period	End of period	0	17	33.4	17.3	18	26	49.3	1	0	0.9	25/09/2017	15:21:00
OPF04	animal  4	VID\Videotrack_user	6	2	track	360	420	End of period	End of period	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:21:00
OPF01	animal  1	VID\Videotrack_user	6	0	track	420	480	End of period	End of period	0	57	8.6	0	61	51.1	410.7	5	0.3	9.9	25/09/2017	15:22:00
OPF01	animal  1	VID\Videotrack_user	6	1	track	420	480	End of period	End of period	0	57	8.6	0	61	51.1	410.7	5	0.3	9.9	25/09/2017	15:22:00
OPF01	animal  1	VID\Videotrack_user	6	2	track	420	480	End of period	End of period	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:22:00
OPF02	animal  2	VID\Videotrack_user	6	0	track	420	480	End of period	End of period	0	47	4	0	59	51.8	431.9	12	4.3	127.7	25/09/2017	15:22:00
OPF02	animal  2	VID\Videotrack_user	6	1	track	420	480	End of period	End of period	0	47	4	0	59	51.8	431.9	12	4.3	127.7	25/09/2017	15:22:00
OPF02	animal  2	VID\Videotrack_user	6	2	track	420	480	End of period	End of period	4	0	0	0	1	2.2	28.4	1	0.9	28.9	25/09/2017	15:22:00
OPF03	animal  3	VID\Videotrack_user	6	0	track	420	480	End of period	End of period	0	49	8.8	0	59	50.2	401	10	1.1	30.1	25/09/2017	15:22:00
OPF03	animal  3	VID\Videotrack_user	6	1	track	420	480	End of period	End of period	0	49	8.8	0	59	50.2	401	10	1.1	30.1	25/09/2017	15:22:00
OPF03	animal  3	VID\Videotrack_user	6	2	track	420	480	End of period	End of period	5	13	2.3	0	18	11.9	100.2	4	0.3	9	25/09/2017	15:22:00
OPF04	animal  4	VID\Videotrack_user	6	0	track	420	480	End of period	End of period	0	15	36.8	19.2	15	23.8	43.4	2	0.2	7.9	25/09/2017	15:22:00
OPF04	animal  4	VID\Videotrack_user	6	1	track	420	480	End of period	End of period	0	15	36.8	19.2	15	23.8	43.4	2	0.2	7.9	25/09/2017	15:22:00
OPF04	animal  4	VID\Videotrack_user	6	2	track	420	480	End of period	End of period	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:22:00
OPF01	animal  1	VID\Videotrack_user	6	0	track	480	540	End of period	End of period	0	36	5.4	0	42	54.2	481.8	5	0.3	9.6	25/09/2017	15:23:00
